"x"
0.0190222119120803
0.001449863712811
0.157455199211274
0.05300701734037
0.323609580699414
0.179551122194514
1
0.494577509714087
0.490691874963753
0.492547700516151
0.237893637998028
0.280055674766572
0.381778112857391
0.475729281447544
0.770225598793713
0.832511743896074
